,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition
1300,60.0,75.28108653145124,10762.0,7.0,5.0,1999.0,1999.0,344.0,694.0,0.0,284.0,978.0,1005.0,978.0,0.0,1983.0,0.0,0.0,2.0,1.0,3.0,1.0,9.0,1.0,1999.0,2.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,225000.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,Rec,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,GdPrv,Shed,WD,Normal
1302,60.0,92.0,10120.0,8.0,5.0,1994.0,1994.0,391.0,740.0,0.0,425.0,1165.0,1203.0,1323.0,0.0,2526.0,1.0,0.0,2.0,1.0,4.0,1.0,8.0,1.0,1994.0,3.0,844.0,309.0,78.0,0.0,0.0,0.0,0.0,0.0,12.0,2006.0,290000.0,RL,Pave,Grvl,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Fa,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,P,Gd,MnPrv,Shed,WD,Normal
1303,20.0,73.0,8688.0,7.0,5.0,2005.0,2005.0,228.0,0.0,0.0,1616.0,1616.0,1616.0,0.0,0.0,1616.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2005.0,3.0,834.0,208.0,59.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,232000.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1304,160.0,32.0,3363.0,7.0,5.0,2004.0,2004.0,117.0,0.0,0.0,976.0,976.0,976.0,732.0,0.0,1708.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2004.0,2.0,380.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,130000.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1305,20.0,108.0,13173.0,9.0,5.0,2006.0,2007.0,300.0,1572.0,0.0,80.0,1652.0,1652.0,0.0,0.0,1652.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,2.0,2006.0,2.0,840.0,404.0,102.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,325000.0,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Maj1,Gd,Detchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1306,120.0,48.0,6955.0,7.0,5.0,2005.0,2006.0,94.0,0.0,0.0,1368.0,1368.0,1368.0,0.0,0.0,1368.0,0.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2005.0,2.0,474.0,132.0,35.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,202500.0,RL,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Ex,Attchd,Fin,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1307,20.0,60.0,8072.0,5.0,5.0,1994.0,1995.0,0.0,746.0,0.0,244.0,990.0,990.0,0.0,0.0,990.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,2000.0,2.0,480.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,138000.0,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,New,Partial
1309,20.0,73.69337794093632,7153.0,6.0,5.0,1991.0,1991.0,88.0,1200.0,0.0,78.0,1278.0,1294.0,0.0,0.0,1294.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,1991.0,2.0,496.0,112.0,51.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,179200.0,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,ALQ,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,GdWo,Shed,WD,Normal
1310,20.0,100.0,17500.0,7.0,8.0,1959.0,2002.0,0.0,1406.0,0.0,496.0,1902.0,1902.0,0.0,0.0,1902.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,2.0,1959.0,2.0,567.0,0.0,207.0,162.0,0.0,0.0,0.0,0.0,5.0,2010.0,335000.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,GdWo,Shed,WD,Normal
1311,20.0,68.0,8814.0,7.0,5.0,2005.0,2007.0,80.0,925.0,0.0,349.0,1274.0,1274.0,0.0,0.0,1274.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,2005.0,2.0,508.0,264.0,98.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,203000.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,Gable,CompShg,BrkFace,HdBoard,BrkFace,Gd,Gd,PConc,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,Ex,Typ,TA,Attchd,Fin,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1314,20.0,60.0,8190.0,4.0,6.0,1954.0,1954.0,0.0,732.0,0.0,216.0,948.0,948.0,0.0,0.0,948.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,1956.0,1.0,280.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,119000.0,RL,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,BuiltIn,Fin,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1315,60.0,85.0,11075.0,6.0,5.0,1969.0,1969.0,0.0,500.0,276.0,176.0,952.0,1092.0,1020.0,0.0,2112.0,0.0,0.0,2.0,1.0,4.0,1.0,9.0,2.0,1969.0,2.0,576.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,206900.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Detchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1316,20.0,61.0,10226.0,8.0,5.0,2008.0,2008.0,270.0,0.0,0.0,1622.0,1622.0,1630.0,0.0,0.0,1630.0,1.0,0.0,2.0,0.0,3.0,1.0,8.0,1.0,2008.0,3.0,860.0,172.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,2009.0,295493.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Fa,TA,Mn,ALQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1317,120.0,47.0,4230.0,7.0,5.0,2006.0,2007.0,0.0,0.0,0.0,1352.0,1352.0,1352.0,0.0,0.0,1352.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,1.0,2006.0,2.0,466.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,208900.0,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1318,20.0,87.21773011517881,14781.0,8.0,5.0,2001.0,2002.0,178.0,0.0,0.0,1753.0,1753.0,1787.0,0.0,0.0,1787.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2001.0,3.0,748.0,198.0,150.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,275000.0,FV,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,New,Partial
1319,20.0,75.0,10215.0,4.0,5.0,1954.0,1954.0,132.0,492.0,0.0,372.0,864.0,948.0,0.0,0.0,948.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1954.0,1.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,111000.0,RL,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1321,20.0,63.155352206832035,6627.0,3.0,6.0,1949.0,1950.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1955.0,1.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,72500.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1322,60.0,107.0,10186.0,7.0,5.0,1992.0,1992.0,0.0,674.0,0.0,76.0,750.0,1061.0,862.0,0.0,1923.0,1.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,1992.0,2.0,564.0,240.0,39.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,190000.0,RL,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,Floor,TA,N,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,Fa,Y,Gd,MnPrv,Shed,WD,Normal
1323,30.0,50.0,5330.0,4.0,7.0,1940.0,1950.0,0.0,280.0,0.0,140.0,420.0,708.0,0.0,0.0,708.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1938.7097181788135,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2009.0,82500.0,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1324,20.0,75.0,9986.0,8.0,5.0,2006.0,2007.0,428.0,0.0,0.0,1795.0,1795.0,1795.0,0.0,0.0,1795.0,0.0,0.0,2.0,0.0,2.0,1.0,7.0,1.0,2007.0,3.0,895.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,147000.0,RL,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Fa,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Gd,Y,SBrkr,Fa,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1325,30.0,40.0,3636.0,4.0,4.0,1922.0,1950.0,0.0,0.0,0.0,796.0,796.0,796.0,0.0,0.0,796.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1930.2413294235457,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,2008.0,55000.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,New,Partial
1329,60.0,63.0,9084.0,7.0,5.0,1998.0,1998.0,0.0,0.0,0.0,935.0,935.0,955.0,677.0,0.0,1632.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,1998.0,2.0,462.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,176500.0,RM,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,Wd Sdng,BrkFace,Gd,Gd,BrkTil,Gd,TA,No,LwQ,Unf,GasW,Ex,Y,SBrkr,TA,Mod,TA,Detchd,Unf,Fa,TA,Y,Gd,MnPrv,Shed,WD,Normal
1330,20.0,85.0,10000.0,8.0,5.0,2006.0,2006.0,410.0,0.0,0.0,1588.0,1588.0,1588.0,0.0,0.0,1588.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2006.0,3.0,825.0,144.0,45.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,227000.0,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1331,80.0,55.0,10780.0,5.0,5.0,1976.0,1976.0,0.0,483.0,0.0,428.0,911.0,954.0,0.0,0.0,954.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1976.0,2.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,132500.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,Gd,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1332,20.0,67.0,8877.0,4.0,6.0,1938.0,1958.0,0.0,690.0,0.0,126.0,816.0,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1958.0,1.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,100000.0,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1333,50.0,60.0,7200.0,5.0,6.0,1938.0,1995.0,0.0,0.0,0.0,803.0,803.0,803.0,557.0,0.0,1360.0,0.0,0.0,1.0,1.0,2.0,1.0,6.0,0.0,1951.0,1.0,297.0,0.0,65.0,190.0,0.0,0.0,0.0,0.0,7.0,2006.0,125500.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,Fa,Fa,Y,Gd,MnPrv,Shed,WD,Normal
1334,160.0,24.0,2368.0,5.0,6.0,1970.0,1970.0,312.0,765.0,0.0,0.0,765.0,765.0,600.0,0.0,1365.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,0.0,1970.0,2.0,440.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,125000.0,RM,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1338,60.0,95.0,13450.0,7.0,5.0,2002.0,2002.0,0.0,700.0,0.0,216.0,916.0,920.0,941.0,0.0,1861.0,1.0,0.0,2.0,1.0,3.0,1.0,8.0,0.0,2002.0,2.0,492.0,146.0,91.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,200000.0,RM,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,Grav,Fa,N,FuseA,Fa,Typ,Gd,Attchd,Unf,TA,TA,N,Gd,MnPrv,Shed,WD,Normal
1339,20.0,120.0,9560.0,5.0,7.0,1972.0,1972.0,0.0,360.0,0.0,504.0,864.0,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1972.0,1.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,128500.0,RL,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1340,20.0,70.0,8294.0,4.0,5.0,1971.0,1971.0,0.0,0.0,0.0,858.0,858.0,872.0,0.0,0.0,872.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1974.0,4.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,123000.0,RL,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,Mn,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1341,20.0,66.0,13695.0,6.0,5.0,2003.0,2004.0,0.0,814.0,0.0,300.0,1114.0,1114.0,0.0,0.0,1114.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,2004.0,2.0,576.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,155000.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Gd,GdWo,Shed,WD,Normal
1342,60.0,77.32019991580906,9375.0,8.0,5.0,2002.0,2002.0,149.0,0.0,0.0,1284.0,1284.0,1284.0,885.0,0.0,2169.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2002.0,2.0,647.0,192.0,87.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,228500.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1343,50.0,57.0,7558.0,6.0,6.0,1928.0,1950.0,0.0,0.0,0.0,896.0,896.0,1172.0,741.0,0.0,1913.0,0.0,0.0,1.0,1.0,3.0,1.0,9.0,1.0,1929.0,2.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,177000.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1344,60.0,85.0,11103.0,7.0,5.0,2006.0,2006.0,0.0,0.0,0.0,728.0,728.0,728.0,728.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,2006.0,2.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,155835.0,RL,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,Stone,BrkFace,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Detchd,Unf,Fa,Fa,Y,Gd,MnPrv,Shed,WD,Normal
1345,30.0,50.0,6000.0,4.0,4.0,1920.0,1950.0,0.0,250.0,0.0,710.0,960.0,960.0,0.0,0.0,960.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1997.0,1.0,308.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,7.0,2007.0,108500.0,RL,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,Gd,MnPrv,Shed,New,Partial
1347,20.0,93.0,15306.0,8.0,5.0,2006.0,2007.0,100.0,80.0,0.0,1652.0,1732.0,1776.0,0.0,0.0,1776.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2006.0,3.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,283463.0,RL,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,Hip,CompShg,BrkFace,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,Gd,TA,Y,Gd,MnPrv,Shed,WD,Normal
1348,20.0,79.68223730181238,16196.0,7.0,5.0,1998.0,1998.0,0.0,1443.0,0.0,39.0,1482.0,1494.0,0.0,0.0,1494.0,1.0,0.0,2.0,0.0,3.0,1.0,5.0,1.0,1998.0,2.0,514.0,402.0,25.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,215000.0,RL,Pave,Grvl,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,Gd,MnPrv,Shed,New,Partial
1351,60.0,70.0,9247.0,6.0,6.0,1962.0,1962.0,318.0,319.0,0.0,539.0,858.0,858.0,858.0,0.0,1716.0,0.0,0.0,1.0,1.0,4.0,1.0,8.0,1.0,1962.0,2.0,490.0,0.0,84.0,0.0,0.0,120.0,0.0,0.0,3.0,2008.0,171000.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
1354,60.0,78.50061664694555,10316.0,7.0,5.0,2000.0,2000.0,0.0,735.0,0.0,257.0,992.0,992.0,873.0,0.0,1865.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2000.0,3.0,839.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,235000.0,RL,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Ex,Attchd,Fin,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal
