allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average,PCA_Component_1,PCA_Component_2,PCA_Component_3,PCA_Component_4,Hardness
98.0,8.885992,9.8,4.6,19.8565257,10.89726,2.585,1.7200000000000002,0.958,0.49512,0.86684,-0.9303385973312426,-0.2690745500771569,-0.6334674619071715,-0.04358303989489071,6.0
40.0,3.443996,10.0,5.0,20.255278375,11.9389125,2.815,1.62625,0.88125,0.496591875,0.82747,-1.2902241734598643,0.09500115969933703,-0.2461257427151622,0.04685292456945577,6.5
144.0,5.6253280000000006,9.714285714285714,4.571428571428571,19.436531714,11.159491071428572,2.6621428571428574,1.7514285714285711,0.8982142857142856,0.499514,0.74838,-1.0644199004727428,-0.32775656776396994,-0.5507192676718028,-0.004141561848224344,5.5
108.0,10.207996,9.2,4.8,19.8565257,10.78917,2.6870000000000003,1.7880000000000005,0.946,0.4957955,0.78834,-0.8759585674369947,-0.4595334514857977,-0.7724963487876124,-0.06184438470008777,3.8
110.0,37.776992,36.66666666666666,2.6666666666666665,82.59846666666667,8.604266666666666,2.1466666666666665,1.9066666666666665,1.12,0.4703466666666667,1.0066,2.302742908701317,-0.18348256148251077,-0.17600076563573688,1.840120397035065,2.0
86.0,9.509324,14.333333333333336,5.166666666666667,30.645953666333327,11.862733333333331,2.915,1.6991666666666667,0.8233333333333333,0.4871716666666667,1.08186,-0.8154300853772201,0.209053673454264,-0.07164858565934411,0.2560906682043547,4.3
387.3,28.370603000000003,10.872427983539096,4.540865384615385,21.58282781129808,11.652827644230769,2.7210817307692308,1.647932692307693,0.8016826923076923,0.544180841346154,1.9548,-1.2667899640875862,-0.3063938898709391,0.6030225502321033,-0.3371981831962724,2.0
96.0,15.55,48.0,4.0,116.3255,10.2719,2.545,1.93,1.1800000000000002,0.4576149999999999,4.4815,4.438761076184535,0.3665990661384552,0.8869811050447466,1.3680446653241753,2.3
146.0,16.864992,14.4,4.4,30.341818,11.11696,2.7380000000000004,1.732,0.9,0.4820359999999999,1.22872,-0.5235252013167522,0.07060975425352231,-0.3373191380268488,0.15900385930237718,5.5
60.0,4.5453280000000005,10.0,5.333333333333333,20.16805263,11.795966666666668,2.9266666666666663,1.7133333333333336,0.89,0.4982824999999999,0.8886,-1.0956687331466635,-0.17625735366442635,-0.4206244101750014,-0.020535196862751518,5.5
97.0,13.477328,12.25,4.625,24.50301875,11.2520375,2.6425,1.765,0.945,0.496484,0.96381,-0.6602616370724019,-0.3367103559218872,-0.5478183034644235,0.07031488193100544,5.5
38.0,2.3326640000000003,12.666666666666664,4.666666666666667,26.621686666666665,11.354766666666668,2.806666666666666,1.7166666666666668,0.92,0.4865066666666666,1.13436,-0.6870292265862372,-0.014319314585673804,-0.41554495256511587,0.0742461519277634,6.0
88.0,13.551332,44.0,4.0,108.295515,12.0278,2.67,1.875,0.98,0.44942,0.98478,2.7717588110750513,0.5652868125474643,0.49564666873639873,2.5941046742096106,2.5
222.0,21.153992,11.2,4.8,23.170338,10.78917,2.6870000000000003,1.8590000000000004,0.974,0.489272,3.26959,0.05005743012038958,-0.3790271039417965,-0.4669074245036025,-0.9981269935631666,3.0
232.0,37.2474575,23.5,5.5,49.204038,11.107295,2.855,1.7185,0.945,0.47907,2.8386,0.6881357802393353,0.38278355623480786,0.3322417583320699,0.14957673517567502,3.8
50.0,5.401996,10.0,4.8,20.3920334,10.565180000000002,2.708,1.648,0.8800000000000001,0.4927359999999999,1.01032,-1.1969547613203027,0.0992375384952565,-0.2875744722313575,-0.03768624771414018,9.0
128.0,20.415992000000006,12.8,4.8,26.385218,10.39875,2.81,1.7400000000000002,0.86,0.49282,0.8506,-0.8661368196323475,-0.08430910260270183,-0.32195797777016055,0.19801426551124582,6.0
96.0,8.42666,12.0,4.75,24.50301875,11.1479375,2.7275,1.765,0.945,0.49463625,1.05605,-0.6457468634793782,-0.3090662854167653,-0.553712025931189,0.021846191496483706,5.0
36.0,4.073996,10.0,5.0,20.322035645125,11.0881,2.81875,1.68,0.84375,0.49305125,0.85401,-1.2594507472287244,0.05042053209612838,-0.29984920239175233,0.01944063512646766,6.0
100.0,7.558488000000001,10.0,4.8,21.985986,12.04083,2.72,1.7400000000000002,0.91,0.49282,0.85728,-0.9541063231889514,-0.21015189174183718,-0.5591357638873549,0.004069136280381756,5.5
74.0,4.9568275,7.4,4.2,14.610803,12.39211,2.8280000000000003,1.5509999999999995,0.708,0.5982450000000001,0.49568,-2.44946933689174,-0.7319116183626073,1.0740683375364053,0.10442002029927308,2.8
6.0,1.7,6.0,4.0,12.0096,11.2603,2.55,1.5,0.75,0.49954,0.62985,-2.2335845819470963,0.5238077416612553,0.10723534601400994,-0.07439343902468507,10.0
100.0,7.558488000000001,10.0,4.8,20.2988926326,11.17714,2.884,1.6880000000000002,0.944,0.4927189999999999,0.74876,-1.0268707654387788,-0.13502108554138323,-0.570417300556663,0.03686697250744989,6.5
84.0,15.55,42.0,4.0,114.97573,10.39875,2.24,2.015,1.1800000000000002,0.448895,7.775,5.05839284375756,0.4473845439395343,1.1037848219001443,-0.28850165775760367,2.3
46.0,8.962995000000003,24.5,3.75,53.4902975,10.0743,2.2225,1.9075,1.135,0.459375,5.67567,2.318156431283488,0.06376025202832232,-0.04921326302803581,-1.0502140732248797,3.0
58.0,11.874,22.0,4.666666666666667,54.501263666333344,9.159866666666668,2.7466666666666666,1.88,1.106666666666667,0.4878333333333333,1.7,1.133288208038533,-0.5132259948608391,-0.49447486547014335,0.5470027796024894,5.8
100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.4927189999999999,1.02048,-1.1570474166260534,0.09968175792177134,-0.3201096133151203,-0.04234099861182685,6.8
100.0,5.203996,10.0,4.8,20.077018,11.33044,2.708,1.648,0.8800000000000001,0.499514,0.72824,-1.2856205987575666,-0.007895908465940179,-0.28248589164778837,0.07657492342750002,6.0
106.0,17.641328,31.66666666666667,4.333333333333333,70.92449475,11.260116666666669,1.9766666666666663,1.9433333333333327,1.1933333333333334,0.46586,3.18933,2.603271163151085,-0.26560003332425386,-0.2979717347257644,0.5167226712181721,6.0
93.0,3.5426640000000003,10.0,4.666666666666667,20.02735333333333,11.354766666666668,2.901666666666667,1.74,0.9533333333333334,0.4704,0.77525,-0.8373578893025977,-0.022938515080591776,-0.9099340152956017,-0.013325403354626668,2.5
79.0,13.551332,39.5,4.25,90.2267,9.65936,1.98,1.92,1.245,0.4442925,6.44467,4.18290979770939,0.41607138076721223,0.49659382630705634,-0.2193206162509788,2.5
93.0,10.082327,9.5,5.333333333333333,19.240395713333328,12.8161,2.9599999999999995,1.625,0.9133333333333332,0.6330694444444445,0.57713,-1.7209092799604047,-1.6346952977010802,0.9041043855570712,0.16376320409101822,3.8
93.0,22.98,31.33333333333333,4.0,69.59212799999999,9.159866666666668,2.901666666666667,1.913333333333333,1.2133333333333332,0.4705633333333334,5.2515,2.9979373726455982,-0.10713801357795034,0.1458789673528263,-0.3605958779117398,4.8
93.0,19.334,31.33333333333333,4.0,69.59212799999999,9.159866666666668,1.95,1.913333333333333,1.2133333333333332,0.4488266666666667,6.44467,3.327883688515401,0.2560771534456419,0.1748201927947798,-0.8633048086254737,5.5
220.0,25.573324,24.0,4.0,72.2365,9.8771,2.115,1.905,1.12,0.47888,5.67675,2.5393098957366296,-0.061829891127829946,0.3784146761088706,-0.7446043423273462,3.8
108.0,8.885992,10.6,4.8,21.654418,10.9485,2.81,1.892,0.8800000000000001,0.49282,0.84098,-0.7171255833556297,-0.5816275839784977,-0.7985915525136918,-0.03402289574595363,3.8
58.0,16.676996,18.0,4.8,39.466738,10.93895,2.684,1.7420000000000002,0.928,0.48502,4.72,0.661465543118731,0.33209280133022784,0.4935678769657917,-1.005833459794004,5.0
460.4,32.75022425,6.992503748125936,3.3412698412698414,13.48303251473684,12.409689947089948,2.658470764617691,1.4972222222222222,0.6779610194902549,0.6448159070464768,0.86102,-2.721782443170926,-1.077376013596265,1.74538254956941,-0.03118856598707297,4.3
46.0,9.133,23.0,4.0,48.7195,9.8771,2.115,1.905,1.03,0.47888,2.45933,1.1331398255989218,-0.3057399305867209,-0.34656823453997515,0.17627569767276052,2.5
100.0,8.885992,10.0,4.8,20.077018,11.33044,2.705,1.705,0.892,0.498454,0.8488,-1.1178454395739166,-0.162112186664576,-0.4151019952284095,-0.0021795482384897305,5.5
80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.495,1.6725,0.8525,0.495275,0.78135,-1.2768561304611799,0.024103939466605426,-0.2982532038367798,0.05078218891163294,7.5
466.4,50.851002,8.130620985010706,3.829085457271365,16.546648661584577,11.947537331334331,2.769400428265524,1.4634332833583208,0.6779610194902549,0.6436880209895053,1.51619,-2.5292280618186864,-0.8899248441328589,1.9993391094974742,-0.19299107014977848,4.0
126.0,13.385996,20.2,4.8,43.498522,10.565180000000002,2.81,1.7400000000000002,0.86,0.4776649999999999,4.90209,0.7321053113081263,0.5892136263673979,0.7236417475889855,-0.9171882254435142,2.5
95.0,20.855328,31.66666666666667,2.6666666666666665,70.92449475,8.65936,1.985,1.906666666666667,1.1933333333333334,0.4488266666666667,6.46538,3.3115239485707866,0.3172061307328172,0.2626920814064451,-0.829527850467099,2.0
144.0,20.855328,24.5,4.8,53.4902975,9.300975,2.298125,1.86625,1.1275,0.48502,4.7232,1.93306684357185,-0.20022994926029425,0.10957236525854562,-0.6252174307553117,2.5
92.0,7.734660000000001,9.2,4.0,18.60817185,12.30176,2.904,1.626,0.774,0.491678,0.73067,-1.6212496555653642,0.30111493440826187,-0.10546180715019188,0.050550598255816516,1.8
220.0,41.181992,24.444444444444446,4.666666666666667,57.08166000000001,11.634466666666668,2.83,1.7333333333333334,0.9155555555555556,0.4747266666666667,1.05605,0.45066419084133486,0.33602739559280054,0.09153539341920876,1.0527556810494727,6.5
100.0,7.558488000000001,10.0,4.8,20.3920334,12.04083,2.805,1.656,0.8480000000000001,0.4927359999999999,0.5852,-1.3526806177603838,0.09190302621016158,-0.3147384206361111,0.14166104152965525,6.8
80.0,7.44274775,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.80631,-1.2713132562275227,0.02619803486941085,-0.29333226215273694,0.04045183151394175,6.0
100.0,8.337992,10.0,4.8,20.213348778,10.987245,2.682,1.7795,0.96,0.4927989999999999,0.96381,-0.767473591362932,-0.3975714873354045,-0.7556573062764707,-0.09844419136271393,6.8
96.0,8.745328,12.0,4.0,24.50301875,10.0743,2.295,1.825,1.12,0.4743239999999999,1.54573,0.05763285234219097,-0.4650267357898035,-1.1760368865527353,-0.2546625364703565,3.8
80.0,4.542664,4.666666666666667,3.2,8.808713333333333,11.488466666666667,2.668,1.336666666666667,0.5053333333333333,0.4810716666666666,0.77755,-3.1639480940552973,1.5719109058437841,0.7904820928244921,-0.11975741541173283,4.8
100.0,8.337992,10.0,4.8,20.213348778,11.17714,2.8280000000000003,1.626,0.91,0.4927189999999999,0.99311,-1.1742601859906596,0.11087701268402458,-0.3160670255670132,-0.030177867674944476,6.0
64.0,10.209328,32.0,4.0,72.2365,9.695,2.135,1.99,1.22,0.479965,3.52072,2.827199674013936,-0.5709640659221834,-0.23333531108789216,0.39297140830509736,3.3
246.0,27.403984,12.3,4.6,25.023328,10.987245,2.665,1.7795,0.946,0.4957955,1.37405,-0.5251376993009218,-0.33294057469217764,-0.49869377096845624,-0.09594795725624287,5.5
100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.05428,-1.123891939817006,-0.06993109029684949,-0.31830448615621504,-0.07500572842553076,6.0
82.0,11.35599,21.0,4.0,43.952,9.8771,2.33,1.88,1.106666666666667,0.4822649999999999,3.958,1.4124275311181327,-0.3138949754006281,-0.2497612347193746,-0.6039469884515061,3.8
58.0,5.203996,11.6,5.2,24.033618,11.023840000000002,2.934,1.654,0.944,0.47907,0.58006,-0.9467382193812993,0.1430348894153222,-0.5774698267985765,0.23983978256895866,4.3
226.0,27.24,11.6,4.8,24.50301875,11.023840000000002,2.644,1.794,0.96,0.4907199999999999,1.50857,-0.4605103298283154,-0.3318160417465307,-0.6069605490665391,-0.19871462216111901,3.8
30.0,4.075328000000002,12.666666666666664,4.666666666666667,26.621686666666665,11.279666666666666,2.7466666666666666,1.75,0.9833333333333332,0.4865066666666666,1.0804,-0.48354685603343184,-0.21138860978021978,-0.6407996950587113,0.06760223646049625,6.3
80.0,4.542664,10.0,5.0,20.255278375,11.026725,2.75,1.6725,0.92,0.495275,0.91457,-1.0856280098232143,-0.07132103313485608,-0.42666315634034213,-0.019162276720368944,7.5
311.0,43.23,31.1,4.4,70.92449475,11.2115,2.904,1.877,1.045,0.447885,6.77608,2.945287369672532,0.665698322528742,0.701928410550222,-0.9341580789015271,2.5
100.0,7.346328,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.492719,0.73461,-1.220530648083408,0.07569782151151552,-0.3764697735401712,0.07597387595860586,5.5
50.0,10.507072,7.4,4.8,14.996859625,12.1134125,2.566,1.5509999999999995,0.642,0.6184925,0.74876,-2.6047848009476016,-0.8497862334898504,1.471808225230778,0.028870693647710548,2.5
58.0,9.133,12.6,4.8,24.033618,11.79886,2.8280000000000003,1.626,0.912,0.49282,1.66028,-0.8322095157155599,0.205324278839807,-0.07613486242252301,-0.1437783746019589,6.0
42.0,8.836996000000001,11.3,4.8,24.789618,11.909720000000002,2.805,1.656,0.8480000000000001,0.47907,1.56776,-0.9534270896926413,0.37242466108280853,-0.16607768538347856,-0.14762385974288242,4.3
116.0,13.385996,22.8,5.6,49.204038,10.91369,2.8280000000000003,1.7200000000000002,0.958,0.475954,2.62853,0.6526234942065531,0.37129247253439707,0.210017017556324,0.20501053228900104,2.5
112.0,12.297928,18.0,4.571428571428571,41.21731915954416,10.937928571428571,2.817901234567901,1.7964672364672365,0.9395918367346938,0.4966171428571429,2.74155,0.35147334569037486,-0.13584909810401635,0.09361790677169088,-0.1802438858904481,6.3
100.0,7.558488000000001,10.0,4.8,20.9941265318,10.73364,2.766,1.66,0.958,0.4960699999999999,0.83076,-1.0260262235148934,-0.10995455224109205,-0.48815362505822274,0.02549547893806256,6.0
136.0,1.7431599999999998,11.333333333333336,4.333333333333333,22.757818791666665,11.75455,2.751111111111112,1.7658333333333334,0.8833333333333334,0.4916733333333334,1.06583,-0.8433681807693902,-0.1917529224001805,-0.4778709153210315,-0.024809561683264047,5.5
126.0,20.415992000000006,12.6,4.8,26.2038268,12.30176,2.805,1.656,0.8480000000000001,0.4991960000000001,2.40189,-0.742724850810444,0.21797835132006882,0.23968526516701166,-0.4114369735525053,3.8
126.0,13.277328,18.0,4.285714285714286,43.43438714285714,8.932974999999997,2.225714285714285,1.9085714285714288,1.2,0.4747142857142857,1.48857,1.0174258429179615,-0.6882488921801059,-1.16618317941799,0.25851714997095426,2.5
20.0,4.243996,20.0,4.0,43.43438714285714,11.7051,2.495,1.705,0.91,0.474714,3.17705,0.4002264342066705,0.4961303436008211,0.3079553743413653,-0.2082724830424214,4.0
144.0,13.385996,24.5,4.0,53.441338,11.719925,2.305,1.9072,0.945,0.4743239999999999,4.57578,1.5727481362670244,0.09120808419772557,0.31125872483591893,-0.5478854127107204,2.5
583.0,7.441332000000001,10.6,3.8,20.077018,12.0863,2.352,1.592,0.7380000000000001,0.6497568,0.1391,-2.285232558478224,-1.4903318761287352,1.4851056375864993,0.4611919694135257,3.8
194.0,26.015984,25.2,5.6,58.30341800000001,12.30176,2.884,1.736,0.944,0.467568,2.6108,0.947630306978366,0.5137536714928346,0.29321758318342406,0.4481155893086699,3.8
36.0,3.55,18.0,4.0,36.0685,8.2366,1.96,2.055,1.39,0.499,1.182,1.477266919789623,-1.7477141127912172,-1.82156813400355,0.16450334560084742,4.0
90.0,11.463996000000002,6.0,5.6,12.0096,12.0863,2.8680000000000003,1.6520000000000004,0.8640000000000001,0.476196,2.40189,-1.2063597328116473,0.3531120021403226,-0.34305255155842845,-0.9111268803197042,2.5
76.0,15.751995999999998,34.4,5.6,84.1611,9.8771,2.279,1.907,1.2145,0.4660609999999999,4.937,3.33970367546049,0.032729059837949964,0.2996444836830872,0.13038218614304226,1.8
108.0,7.957992,10.4,4.8,21.654418,11.17714,2.675,1.736,0.926,0.498984,0.7176,-0.96056887632309,-0.3082099198258563,-0.5498469768600073,0.07242720625841326,6.0
222.0,43.23,31.714285714285715,3.7142857142857135,70.671885,9.085314285714286,2.22,1.97,1.2285714285714289,0.4635042857142858,6.17571,3.4064927710774255,-0.11687428926309529,0.13044441226878425,-0.7424268756918777,2.3
58.0,9.133,14.333333333333336,4.666666666666667,29.525338,9.08885,2.295,1.7166666666666668,0.92,0.4878333333333333,1.96919,-0.3758723825120683,0.0691882698686096,-0.16132064837873264,-0.15870370242008086,3.8
176.0,12.831992,8.88,4.4,17.918277359999994,11.5619,2.8240000000000003,1.6994,0.8216,0.5368794,0.59473,-1.5594162881215181,-0.5426002150164403,0.018322971788764346,0.05791482842497176,2.0
156.0,15.604,26.0,5.0,61.19102,11.749633333333335,2.804333333333333,1.6733333333333331,0.9223333333333332,0.4722666666666666,4.86552,1.3520593368526341,0.875124807044745,1.0168030044341358,-0.37133739515840575,2.3
41.0,9.44,20.5,4.0,43.498522,8.897,2.065,1.88,1.165,0.477015,2.2928,1.1667421761251988,-0.48914924284866595,-0.7798619132510206,0.043657222802360666,3.8
100.0,14.7341515,10.0,4.6,20.3920334,10.89726,2.648,1.626,0.9,0.49512,0.78534,-1.2482558669896548,0.0809830189207748,-0.30927064961942435,0.06196925976190479,5.5
58.0,3.253996,11.0,4.8,24.033618,11.64556,2.774,1.714,0.882,0.499726,1.03544,-0.9685762988264682,-0.14331629984939984,-0.29036256662323146,0.0233728753068073,3.0
72.0,6.07141175,11.6,4.8,24.75087845,10.93895,2.8680000000000003,1.7420000000000002,0.928,0.4927989999999999,1.00728,-0.7496711153775173,-0.20304904757643702,-0.5014761366765349,0.04429157074004248,6.5
58.0,16.449327999999998,19.33333333333333,4.333333333333333,39.987666666666655,9.5408,2.24,1.88,1.04,0.4878333333333333,2.2928,0.7172078724363882,-0.45003638565553594,-0.4617023917307389,-0.027578539501342404,6.3
120.0,4.243996,10.0,4.8,20.016938,11.0863,2.774,1.714,0.882,0.4907199999999999,0.71086,-1.133178522936997,-0.08952841317538059,-0.5122373045055105,0.048868709559245556,3.3
114.0,17.46,22.8,5.6,49.204038,10.13144,2.352,1.8200000000000005,1.104,0.475566,3.59589,1.409633235396551,-0.05098921955466243,-0.14597143366563767,-0.27279317207651704,2.0
46.0,9.133,23.0,4.0,48.7195,9.8771,2.545,1.905,1.12,0.47888,4.937,1.898881924295217,-0.24000406991324671,-0.06432080285783519,-0.8689174705861906,2.5
76.0,16.630000000000006,25.0,4.333333333333333,55.30459633333333,9.4533,2.1566666666666667,1.88,1.16,0.46586,5.54333,2.3327882215243614,0.024126926407411927,0.02025559491887439,-0.9364896196798879,5.3
100.0,15.43,50.0,4.0,117.386335,9.01375,2.295,2.045,1.36,0.42668,7.862,6.044449628613774,0.44567911503758056,0.6722117854775644,-0.04123387052922654,1.5
58.0,6.03151515,10.714285714285715,4.571428571428571,20.09830285714286,11.33044,2.68,1.6785714285714286,0.8971428571428571,0.4980028571428571,0.87067,-1.1166829157019345,-0.08245615108815886,-0.35282294750930526,0.027020161158466102,5.0
112.0,13.512992,12.5,4.8,24.808518,11.2603,2.8280000000000003,1.735,0.8649999999999999,0.476196,1.48857,-0.714996449475272,0.166343906843805,-0.38098913159818765,-0.10940402183734292,6.0
45.0,12.329324,21.0,4.333333333333333,50.46236066666666,8.71425,2.295,1.906666666666667,1.16,0.4781783333333334,4.7232,1.8924201744975142,-0.32905566980891454,-0.2405433323766126,-0.83747119465699,2.3
58.0,2.544328,9.666666666666666,4.0,19.397353333333328,11.711716666666668,2.7716666666666665,1.5508333333333333,0.8183333333333332,0.5568373333333334,0.62375,-1.8415907899871777,-0.34979530755572086,0.5682734422763761,0.17668874222813513,4.5
196.0,30.4721355,24.5,5.0,53.4902975,11.47577,2.675,1.745,0.945,0.4660609999999999,3.90755,1.1395029694304903,0.58559071591137,0.4397930027313132,-0.20048760663386234,2.0
93.0,20.36,31.33333333333333,4.0,69.59212799999999,9.4533,1.9866666666666664,1.88,1.13,0.4488266666666667,6.313,3.0352839174201605,0.4691581926836042,0.40930694086063496,-0.7754454910659144,5.5
